0FISCPER:0FISCPER;ZC_UCJED:ZC_UCJED;ZC_ICO:ZC_ICO;ZFUNDS_CT:ZFUNDS_CT;0FM_AREA:0FM_AREA;/BIC/ZC_PSUK:ZC_PSUK;/BIC/ZC_POLVK2:ZC_POLVK2;KYF_0001:ZU_ROZSCH;KYF_0002:ZU_ROZPZM;KYF_0003:ZU_KROZP;KYF_0004:ZU_OBLIG;KYF_0005:ZU_ROZKZ
2025001;1000011395;71009191;3350008;0335;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;SU5040000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011395;71009191;3350008;0335;SU5060000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU5010030000;;209685693.40 ;342633.40 ;198468140.00 ;187584388.00 ;1521511.19 
2025001;1000011406;75003716;3360115;0336;SU5010010000;;95556969.00 ;0.00 ;95306000.00 ;95306000.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU5010000000;;305242662.40 ;342633.40 ;293774140.00 ;282890388.00 ;1521511.19 
2025001;1000011406;75003716;3360115;0336;SU1030040000;;0.00 ;0.00 ;1000000.00 ;1000000.00 ;68259.00 
2025001;1000011406;75003716;3360115;0336;SU1030000000;;0.00 ;0.00 ;1000000.00 ;1000000.00 ;68259.00 
2025001;1000011406;75003716;3360115;0336;SU1010000000;;0.00 ;0.00 ;8200000.00 ;8200000.00 ;643000.00 
2025001;1000011406;75003716;3360115;0336;PU10060000;;110089000.00 ;0.00 ;110089000.00 ;102015000.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10030000;;2056459.69 ;0.00 ;2053950.00 ;1973210.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10020000;;71025994.00 ;0.00 ;69545190.00 ;66816178.00 ;624.00 
2025001;1000011406;75003716;3360115;0336;PU10010000;;206206395.00 ;0.00 ;205755000.00 ;197681000.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10230000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011406;75003716;3360115;0336;SU5020030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5060000000;;579027425.00 ;62575007.29 ;579027425.00 ;579027425.00 ;6162169.54 
2025001;1000011409;75014149;3290023;0329;SU1030040000;;0.00 ;10000.00 ;70000000.00 ;70000000.00 ;14947818.62 
2025001;1000011409;75014149;3290023;0329;SU1030000000;;0.00 ;10000.00 ;70000000.00 ;70000000.00 ;14947818.62 
2025001;1000011409;75014149;3290023;0329;SU1010000000;;0.00 ;0.00 ;700000.00 ;700000.00 ;705530.00 
2025001;1000011409;75014149;3290023;0329;PU10240000;;277056734.00 ;0.00 ;277056734.00 ;277056734.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10230000;;50000000.00 ;0.00 ;50000000.00 ;50000000.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10060000;;21426861.00 ;0.00 ;21426861.00 ;21426861.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10030000;;2984836.00 ;0.00 ;2984836.00 ;2984836.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10020000;;101309711.00 ;0.00 ;101309711.00 ;101309711.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10010000;;299732877.00 ;0.00 ;299732877.00 ;299732877.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10210000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10210100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10210200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10210300;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10210400;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10210500;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;PU10210600;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU1030020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5010010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5040000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011409;75014149;3290023;0329;SU5050000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;SU5080000000;;102238000.00 ;4172591.00 ;102238000.00 ;102238000.00 ;11798361.00 
2025001;1000011421;75151499;3140043;0314;SU5010000000;;3494170991.00 ;385498602.88 ;3491878011.00 ;3495679211.00 ;21652658.68 
2025001;1000011421;75151499;3140043;0314;SU1030040000;;0.00 ;1953679.11 ;5600000.00 ;5600000.00 ;3847051.46 
2025001;1000011421;75151499;3140043;0314;SU1030010000;;0.00 ;0.00 ;590600.00 ;590600.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;SU1030000000;;0.00 ;1953679.11 ;6190600.00 ;6190600.00 ;3847051.46 
2025001;1000011421;75151499;3140043;0314;SU1020020000;;0.00 ;0.00 ;75612123.00 ;75612123.00 ;5504203.00 
2025001;1000011421;75151499;3140043;0314;SU1020010000;;0.00 ;0.00 ;542856268.00 ;542856268.00 ;50622472.00 
2025001;1000011421;75151499;3140043;0314;SU1020000000;;0.00 ;0.00 ;618468391.00 ;618468391.00 ;56126675.00 
2025001;1000011421;75151499;3140043;0314;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;717050.00 
2025001;1000011421;75151499;3140043;0314;PU10250000;;1000000.00 ;0.00 ;1000000.00 ;1000000.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10230000;;95738756.00 ;0.00 ;93635776.00 ;97436976.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10200200;;590600.00 ;0.00 ;590600.00 ;590600.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10200100;;448454.00 ;0.00 ;448454.00 ;448454.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10200000;;1039054.00 ;0.00 ;1039054.00 ;1039054.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10060000;;263170561.00 ;22548735.00 ;263170561.00 ;263170561.00 ;4718.00 
2025001;1000011421;75151499;3140043;0314;PU10040000;;1938772387.00 ;185644301.00 ;1938772387.00 ;1938772387.00 ;310088.00 
2025001;1000011421;75151499;3140043;0314;PU10030000;;22019430.00 ;0.00 ;22019430.00 ;22019430.00 ;1830000.00 
2025001;1000011421;75151499;3140043;0314;PU10020000;;733874084.00 ;68008846.00 ;733874084.00 ;733874084.00 ;23792.00 
2025001;1000011421;75151499;3140043;0314;PU10010000;;2211748939.00 ;208306796.00 ;2211709519.00 ;2211709519.00 ;314806.00 
2025001;1000011421;75151499;3140043;0314;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10100000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10120000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10170000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;SU5060000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011421;75151499;3140043;0314;SU5070000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU5010030000;;67636411.62 ;153012.86 ;64693610.00 ;61512600.00 ;1453558.36 
2025001;1000011875;00025089;3360066;0336;SU5010010000;;33855246.00 ;0.00 ;33826000.00 ;33826000.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU5010000000;;101491657.62 ;153012.86 ;98519610.00 ;95338600.00 ;1453558.36 
2025001;1000011875;00025089;3360066;0336;SU1030040000;;0.00 ;5100.50 ;5921000.00 ;5921000.00 ;477739.31 
2025001;1000011875;00025089;3360066;0336;SU1030000000;;0.00 ;5100.50 ;5921000.00 ;5921000.00 ;477739.31 
2025001;1000011875;00025089;3360066;0336;SU1010000000;;0.00 ;0.00 ;6661000.00 ;6661000.00 ;433485.23 
2025001;1000011875;00025089;3360066;0336;PU10230000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10060000;;30373800.00 ;0.00 ;30373800.00 ;28014000.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10030000;;642291.00 ;0.00 ;641998.00 ;618400.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10020000;;21904665.00 ;0.00 ;21719812.00 ;20922200.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10010000;;64399320.00 ;0.00 ;64259800.00 ;61900000.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000011875;00025089;3360066;0336;SU5020030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU5010030000;;92317230.55 ;415503.00 ;90975576.00 ;87360024.00 ;2655888.45 
2025001;1000012109;00025097;3360067;0336;SU5010010000;;45817381.00 ;0.00 ;45805000.00 ;45805000.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU5010000000;;138134611.55 ;415503.00 ;136780576.00 ;133165024.00 ;2655888.45 
2025001;1000012109;00025097;3360067;0336;SU1030040000;;0.00 ;0.00 ;2790000.00 ;2790000.00 ;710967.00 
2025001;1000012109;00025097;3360067;0336;SU1030000000;;0.00 ;0.00 ;2790000.00 ;2790000.00 ;710967.00 
2025001;1000012109;00025097;3360067;0336;SU1010000000;;0.00 ;0.00 ;10028000.00 ;10028000.00 ;688789.74 
2025001;1000012109;00025097;3360067;0336;PU10230000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10060000;;40659260.00 ;0.00 ;40340160.00 ;37658000.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10030000;;864766.00 ;0.00 ;861452.00 ;834630.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10020000;;29756129.00 ;0.00 ;29133964.00 ;28227394.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10010000;;86688276.00 ;0.00 ;86195160.00 ;83513000.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012109;00025097;3360067;0336;SU5020030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;SU5080000000;;17000000.00 ;466912.00 ;17000000.00 ;17000000.00 ;3243527.00 
2025001;1000012195;70887306;3140024;0314;SU5020000000;;594292101.06 ;43679895.19 ;592758267.00 ;595763467.00 ;2297120.35 
2025001;1000012195;70887306;3140024;0314;SU1030040000;;0.00 ;100000.00 ;8681232.00 ;8681232.00 ;1661947.32 
2025001;1000012195;70887306;3140024;0314;SU1030000000;;0.00 ;100000.00 ;8681232.00 ;8681232.00 ;1661947.32 
2025001;1000012195;70887306;3140024;0314;SU1020020000;;0.00 ;0.00 ;13822007.00 ;13928830.00 ;1074867.00 
2025001;1000012195;70887306;3140024;0314;SU1020010000;;0.00 ;0.00 ;99234912.00 ;100001853.00 ;9476236.00 
2025001;1000012195;70887306;3140024;0314;SU1020000000;;0.00 ;0.00 ;113056919.00 ;113930683.00 ;10551103.00 
2025001;1000012195;70887306;3140024;0314;PU10230000;;27751626.00 ;351626.00 ;27400000.00 ;27400000.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10060000;;15597876.00 ;1058051.00 ;15597876.00 ;15088178.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10040000;;360873104.00 ;28002977.00 ;360873104.00 ;363612179.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10030000;;3764710.00 ;0.00 ;3764710.00 ;3787004.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10020000;;126193277.00 ;9591410.00 ;126193277.00 ;126946806.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10010000;;378994310.00 ;29187296.00 ;378994310.00 ;381223687.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000012195;70887306;3140024;0314;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
