"ROK","IDFPROV","EMISE","EMI_MNO_T"
2022,811100842,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9590
2022,811100842,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0060
2022,811100842,"tuhé znečišťující látky (TZL)",0.67
2022,811100852,"oxid uhelnatý (CO)",24.4830
2022,811100852,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",41.8650
2022,811170212,"tuhé znečišťující látky (TZL)",0.1330
2022,811170232,"tuhé znečišťující látky (TZL)",0.5130
2022,811170242,"tuhé znečišťující látky (TZL)",0.44
2022,811170252,"oxid uhelnatý (CO)",9.9970
2022,811170252,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.25
2022,811170252,"tuhé znečišťující látky (TZL)",0.1240
2022,811200062,"těkavé organické látky (VOC)",2.9110
2022,811200082,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.40
2022,811200112,"oxid uhelnatý (CO)",0.03
2022,811200112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2110
2022,811200112,"tuhé znečišťující látky (TZL)",0.8610
2022,811208372,"tuhé znečišťující látky (TZL)",0.0010
2022,811208372,"těkavé organické látky (VOC)",3.3740
2022,811208422,"oxid uhelnatý (CO)",0.0760
2022,811208422,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1780
2022,811208422,"těkavé organické látky (VOC)",1.84
2022,811208662,"těkavé organické látky (VOC)",3.2470
2022,811208972,"oxid uhelnatý (CO)",0.0030
2022,811208972,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0770
2022,811209262,"oxid uhelnatý (CO)",0.01
2022,811209262,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2150
2022,811209262,"těkavé organické látky (VOC)",0.6650
2022,811209272,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0030
2022,811209272,"oxid uhelnatý (CO)",0.0140
2022,811209272,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0620
2022,811209272,"tuhé znečišťující látky (TZL)",0
2022,811270052,"těkavé organické látky (VOC)",0.3070
2022,811300202,"oxid uhelnatý (CO)",0.0240
2022,811300202,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0870
2022,811400262,"tuhé znečišťující látky (TZL)",0.5190
2022,811400312,"oxid uhelnatý (CO)",0.1510
2022,811400312,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2140
2022,811400312,"tuhé znečišťující látky (TZL)",0.0690
2022,811400452,"oxid uhelnatý (CO)",0.2320
2022,811400452,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2840
2022,811400592,"oxid uhelnatý (CO)",0.6920
2022,811400592,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1680
2022,811400592,"tuhé znečišťující látky (TZL)",0.2730
2022,811400632,"oxid uhelnatý (CO)",0.0990
2022,811400632,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0920
2022,811400632,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.27
2022,811400632,"tuhé znečišťující látky (TZL)",0.05
2022,811400672,"oxid uhelnatý (CO)",0.5480
2022,811400672,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5510
2022,811400692,"oxid uhelnatý (CO)",0
2022,811400692,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2022,811400812,"těkavé organické látky (VOC)",1.40
2022,811401002,"oxid uhelnatý (CO)",0.0020
2022,811401002,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6320
2022,811401422,"těkavé organické látky (VOC)",0.0890
2022,811402352,"tuhé znečišťující látky (TZL)",0.1310
2022,811402712,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3360
2022,811402712,"tuhé znečišťující látky (TZL)",0
2022,811402712,"těkavé organické látky (VOC)",0.1320
2022,811402722,"těkavé organické látky (VOC)",3.4010
2022,811470052,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0
2022,811470052,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,811470052,"oxid uhelnatý (CO)",0.0040
2022,811470052,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0310
2022,811470052,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,811470052,"tuhé znečišťující látky (TZL)",0
2022,811470052,"těkavé organické látky (VOC)",0.1270
2022,811470192,"oxid uhelnatý (CO)",0.0030
2022,811470192,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0050
2022,811470192,"těkavé organické látky (VOC)",1.0140
2022,811470222,"tuhé znečišťující látky (TZL)",0.4260
2022,811500042,"tuhé znečišťující látky (TZL)",0.3490
2022,811500312,"tuhé znečišťující látky (TZL)",0.0060
2022,811500472,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0950
2022,811500472,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.3760
2022,811500472,"organické látky vyjádřené jako celkový organický uhlík (TOC)",3.4560
2022,811500472,"oxid uhelnatý (CO)",0.2850
2022,811500472,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7650
2022,811500472,"tuhé znečišťující látky (TZL)",0.0060
2022,811500672,"tuhé znečišťující látky (TZL)",0.0110
2022,811501222,"oxid uhelnatý (CO)",0.0070
2022,811501222,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0210
2022,811501222,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.01
2022,811501222,"tuhé znečišťující látky (TZL)",0
2022,811502262,"oxid uhelnatý (CO)",18.7460
2022,811502262,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",14.1840
2022,811502372,"oxid uhelnatý (CO)",0.0060
2022,811502372,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.17
2022,811502882,"oxid uhelnatý (CO)",3.5330
2022,811502882,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.0780
2022,811502922,"tuhé znečišťující látky (TZL)",0.2760
2022,811502932,"oxid uhelnatý (CO)",0
2022,811502932,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0110
2022,811503122,"tuhé znečišťující látky (TZL)",0.0840
2022,811543132,"tuhé znečišťující látky (TZL)",0.1230
2022,811570072,"oxid uhelnatý (CO)",0.0320
2022,811570072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1880
2022,811570072,"tuhé znečišťující látky (TZL)",0.0090
2022,811570392,"těkavé organické látky (VOC)",1.09
2022,811600222,"oxid uhelnatý (CO)",0.0040
2022,811600222,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.7870
2022,811600242,"oxid uhelnatý (CO)",0.2010
2022,811600242,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3750
2022,811600242,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.4470
2022,811600242,"tuhé znečišťující látky (TZL)",0.1390
2022,811600372,"oxid uhelnatý (CO)",0.09
2022,811600372,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1170
2022,811600372,"tuhé znečišťující látky (TZL)",0.0110
2022,811600372,"těkavé organické látky (VOC)",0
2022,811600612,"oxid uhelnatý (CO)",0.0120
2022,811600612,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4070
2022,811600702,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0170
2022,811600702,"oxid uhelnatý (CO)",0.0030
2022,811600702,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0770
2022,811600702,"tuhé znečišťující látky (TZL)",0
2022,811600792,"oxid uhelnatý (CO)",0
2022,811600792,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.01
2022,811600912,"oxid uhelnatý (CO)",0.0020
2022,811600912,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0350
2022,811670012,"tuhé znečišťující látky (TZL)",0.1280
2022,811700162,"oxid uhelnatý (CO)",0.0660
2022,811700162,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1510
2022,811700192,"těkavé organické látky (VOC)",0
2022,811700232,"oxid uhelnatý (CO)",3.57
2022,811700232,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.84
2022,811700352,"tuhé znečišťující látky (TZL)",0.2550
2022,811700682,"tuhé znečišťující látky (TZL)",0.2950
2022,811700802,"tuhé znečišťující látky (TZL)",0.0080
2022,811700852,"oxid uhelnatý (CO)",0.24
2022,811700852,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.62
2022,811701582,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3880
2022,811701582,"těkavé organické látky (VOC)",0.1960
2022,811701912,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0030
2022,811701912,"oxid uhelnatý (CO)",0.0190
2022,811701912,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0780
2022,811701912,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2022,811701912,"tuhé znečišťující látky (TZL)",0.0010
2022,811702732,"tuhé znečišťující látky (TZL)",0.2180
2022,811702832,"tuhé znečišťující látky (TZL)",0.0040
2022,811702832,"těkavé organické látky (VOC)",0.1570
2022,811702902,"těkavé organické látky (VOC)",1.1330
2022,811702912,"tuhé znečišťující látky (TZL)",0.0030
2022,811702942,"těkavé organické látky (VOC)",3.8110
2022,811703252,"oxid uhelnatý (CO)",0.0050
2022,811703252,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2460
2022,811703562,"tuhé znečišťující látky (TZL)",3.3080
2022,811703702,"oxid uhelnatý (CO)",0.3790
2022,811703702,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5510
2022,811703702,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0110
2022,811703702,"tuhé znečišťující látky (TZL)",0.0090
2022,811703722,"tuhé znečišťující látky (TZL)",0.0550
2022,811703862,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5810
2022,811703862,"oxid uhelnatý (CO)",0.0010
2022,811703862,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2022,811703862,"tuhé znečišťující látky (TZL)",0.0170
2022,811703972,"oxid uhelnatý (CO)",0.0050
2022,811703972,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1190
2022,811704092,"těkavé organické látky (VOC)",0.2890
2022,811704542,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2440
2022,811704542,"oxid uhelnatý (CO)",0.0030
2022,811704542,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.06
2022,811704542,"těkavé organické látky (VOC)",0.1030
2022,811706482,"těkavé organické látky (VOC)",1.9880
2022,811706592,"těkavé organické látky (VOC)",4.16
2022,811706992,"tuhé znečišťující látky (TZL)",0.3430
2022,811716622,"oxid uhelnatý (CO)",0.0050
2022,811716622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1160
2022,811716712,"oxid uhelnatý (CO)",0.0840
2022,811716712,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0640
2022,811716712,"tuhé znečišťující látky (TZL)",0.0060
2022,811770032,"těkavé organické látky (VOC)",1.5080
2022,811770092,"oxid uhelnatý (CO)",4.0320
2022,811770092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.4650
2022,811770382,"oxid uhelnatý (CO)",0.0040
2022,811770382,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0370
2022,811770532,"oxid uhelnatý (CO)",0.0010
2022,811770532,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0690
2022,811770532,"tuhé znečišťující látky (TZL)",0.0770
2022,811770642,"oxid uhelnatý (CO)",0.0010
2022,811770642,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0320
2022,811770642,"těkavé organické látky (VOC)",3.3840
2022,811770702,"tuhé znečišťující látky (TZL)",0.0080
2022,811770722,"oxid uhelnatý (CO)",0.0010
2022,811770722,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0190
2022,811770722,"tuhé znečišťující látky (TZL)",0.4040
2022,811770892,"oxid uhelnatý (CO)",0
2022,811770892,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0050
2022,811770912,"tuhé znečišťující látky (TZL)",0.3930
2022,811802702,"oxid uhelnatý (CO)",0.0360
2022,811802702,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0590
2022,811807542,"oxid uhelnatý (CO)",2.50
2022,811807542,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.2510
2022,811807642,"oxid uhelnatý (CO)",17.1160
2022,811807642,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",30.75
2022,811870022,"těkavé organické látky (VOC)",1.2350
2022,811900042,"oxid uhelnatý (CO)",0.2740
2022,811900042,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.1460
2022,811900052,"oxid uhelnatý (CO)",0.2560
2022,811900052,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.1820
2022,811900192,"oxid uhelnatý (CO)",0.1010
2022,811900192,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0710
2022,811900192,"tuhé znečišťující látky (TZL)",0.0340
2022,811900222,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.03240340
2022,811900322,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2022,811900322,"tuhé znečišťující látky (TZL)",0.7840
2022,811900752,"oxid uhelnatý (CO)",0.0050
2022,811900752,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1190
2022,811900812,"oxid uhelnatý (CO)",16.4220
2022,811900812,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.6540
2022,811900852,"těkavé organické látky (VOC)",0.6330
2022,811900862,"oxid uhelnatý (CO)",0.0120
2022,811900862,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1050
2022,811900982,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1480
2022,811900982,"oxid uhelnatý (CO)",1.17
2022,811900982,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.2580
2022,811900982,"tuhé znečišťující látky (TZL)",1.1850
2022,811902502,"oxid uhelnatý (CO)",0.0110
2022,811902502,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3040
2022,811902502,"tuhé znečišťující látky (TZL)",0.0020
2022,811902502,"těkavé organické látky (VOC)",0.3210
2022,811902582,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,811902582,"oxid uhelnatý (CO)",2.0020
2022,811902582,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.8470
2022,811902582,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,811902582,"tuhé znečišťující látky (TZL)",0.0280
2022,811902902,"oxid uhelnatý (CO)",0.0020
2022,811902902,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2022,811902902,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,811902902,"tuhé znečišťující látky (TZL)",0.0010
2022,811902952,"oxid uhelnatý (CO)",2.4580
2022,811902952,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7840
2022,811903032,"oxid uhelnatý (CO)",0.2460
2022,811903032,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3810
2022,811903032,"tuhé znečišťující látky (TZL)",0.0860
2022,811903272,"oxid uhelnatý (CO)",1.8190
2022,811903272,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6870
2022,811903272,"tuhé znečišťující látky (TZL)",1.0080
2022,811906022,"oxid uhelnatý (CO)",0.02
2022,811906022,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5530
2022,811907012,"těkavé organické látky (VOC)",0.7310
2022,811907052,"těkavé organické látky (VOC)",0.39
2022,811907062,"těkavé organické látky (VOC)",0.1810
2022,811907592,"oxid uhelnatý (CO)",0.0050
2022,811907592,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1060
2022,811907632,"tuhé znečišťující látky (TZL)",0.1630
2022,811907642,"tuhé znečišťující látky (TZL)",0.09
2022,811908232,"oxid uhelnatý (CO)",0.0090
2022,811908232,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.21
2022,811908232,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0
2022,811908232,"těkavé organické látky (VOC)",0.1780
2022,811909022,"oxid uhelnatý (CO)",25.3920
2022,811909022,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",20.6230
2022,811910022,"tuhé znečišťující látky (TZL)",0
2022,811910022,"těkavé organické látky (VOC)",0.1740
2022,811910042,"těkavé organické látky (VOC)",0
2022,811910172,"těkavé organické látky (VOC)",0.8510
2022,811910202,"oxid uhelnatý (CO)",0.1150
2022,811910202,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2540
2022,811970022,"oxid uhelnatý (CO)",0.3850
2022,811970022,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3850
2022,811970332,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,811970532,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.8310
2022,811970532,"těkavé organické látky (VOC)",0.0870
2022,811970692,"oxid uhelnatý (CO)",3.35
2022,811970692,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.1340
2022,811970692,"tuhé znečišťující látky (TZL)",1.6450
2022,811970902,"oxid uhelnatý (CO)",0.0010
2022,811970902,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0280
2022,811971122,"těkavé organické látky (VOC)",2.44
2022,811971272,"tuhé znečišťující látky (TZL)",0.5410
2022,811971302,"tuhé znečišťující látky (TZL)",0.2820
2022,811971362,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.4360
2022,811971412,"tuhé znečišťující látky (TZL)",0.21
2022,811971412,"těkavé organické látky (VOC)",3.2540
2022,811971562,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0030
2022,811971562,"oxid uhelnatý (CO)",0.2670
2022,811971562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7430
2022,811971562,"tuhé znečišťující látky (TZL)",0.15
2022,811971582,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.1870
2022,811971582,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.4510
2022,811971582,"oxid uhelnatý (CO)",2.2170
2022,811971582,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.5940
2022,811971812,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2180
2022,811971812,"těkavé organické látky (VOC)",0.0050
2022,811971832,"oxid uhelnatý (CO)",0.0360
2022,811971832,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0390
2022,811971892,"tuhé znečišťující látky (TZL)",0.23
2022,811971902,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",3.29
