Rok,Orgán finanční správy,Druh příjmu,Počet evidovaných DS celkem,Evidovaných DS "FO",Evidovaných DS "PO",Evidovaných DS "PP"_"ZO",Evidovaných DS "O"_"K",Počet aktivních DS celkem,Aktivních DS "FO",Aktivních DS "PO",Aktivních DS "PP"_"ZO",Aktivních DS "O"_"K"
2020,FÚ pro Moravskoslezský kraj,Pokuty v blokovém a správním řízení,2074,2023,46,0,5,,,,,
2020,FÚ pro Moravskoslezský kraj,Odvody za porušení rozpočtové kázně,1226,501,578,0,147,,,,,
2020,FÚ pro Moravskoslezský kraj,Ekologické druhy příjmů,527,302,143,0,82,,,,,
2020,FÚ pro Moravskoslezský kraj,Depozitní druhy příjmů,9192,6131,3055,1,5,,,,,
2020,FÚ pro Moravskoslezský kraj,Daně staré daňové soustavy,5599,5211,372,0,16,,,,,
2020,FÚ pro Moravskoslezský kraj,Druhy příjmů nezahrnuté,79612,68784,10494,28,304,,,,,
2020,FÚ pro Moravskoslezský kraj,Celkem počet DS,704471,629590,74222,325,334,530605,460989,69017,285,314
2020,FÚ pro Zlínský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,41326,27819,13310,0,185,25492,14672,10633,0,178
2020,FÚ pro Zlínský kraj,Daň z přidané hodnoty - zahraniční osoby,6,1,5,0,0,6,1,5,0,0
2020,FÚ pro Zlínský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,874,735,137,0,2,874,735,137,0,2
2020,FÚ pro Zlínský kraj,Daň z přidané hodnoty - ostatní,124,112,10,0,2,104,104,0,0,0
2020,FÚ pro Zlínský kraj,Daň z přidané hodnoty - celkem,42314,28658,13457,0,187,26476,15512,10775,0,180
2020,FÚ pro Zlínský kraj,Daň z příjmů PO,25247,0,24939,0,308,24990,0,24682,0,308
2020,FÚ pro Zlínský kraj,Daň z příjmů FO - podnikatelé,116812,116812,0,0,0,53190,53190,0,0,0
2020,FÚ pro Zlínský kraj,Daň z příjmů FO - bez příjmu podle § 7,16769,16769,0,0,0,12041,12041,0,0,0
2020,FÚ pro Zlínský kraj,Daň z příjmů FO - nepodnikatelé,51633,51633,0,0,0,46936,46936,0,0,0
2020,FÚ pro Zlínský kraj,Daň z příjmů FO - celkem,185214,185214,0,0,0,112167,112167,0,0,0
2020,FÚ pro Zlínský kraj,Daň z příjmů FO - závislá činnost,35139,17777,16856,198,308,27284,11591,15209,176,308
2020,FÚ pro Zlínský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2447,145,2154,18,130,1752,124,1553,16,59
2020,FÚ pro Zlínský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,25951,10321,15147,175,308,22248,7964,13816,160,308
2020,FÚ pro Zlínský kraj,Daň silniční,62586,49253,13195,0,138,46573,34527,11926,0,120
2020,FÚ pro Zlínský kraj,Daně s povinnou registrací - celkem,214283,187588,26183,204,308,150137,123964,25683,182,308
2020,FÚ pro Zlínský kraj,Daň z nemovitých věcí,290387,281950,8102,0,335,252055,245733,5999,0,323
2020,FÚ pro Zlínský kraj,Daň dědická,2368,2359,5,0,4,0,0,0,0,0
2020,FÚ pro Zlínský kraj,Daň darovací,4397,4034,253,0,110,0,0,0,0,0
2020,FÚ pro Zlínský kraj,Daň z převodu nemovitostí,22268,20913,1072,0,283,0,0,0,0,0
2020,FÚ pro Zlínský kraj,Daň z nabytí nemovitých věcí,19074,17323,1563,0,188,3691,3350,327,0,14
2020,FÚ pro Zlínský kraj,Majetkové daně - celkem,295986,287226,8419,0,341,252246,245911,6012,0,323
2020,FÚ pro Zlínský kraj,Loterie a jiné podobné hry,17,0,15,0,2,0,0,0,0,0
2020,FÚ pro Zlínský kraj,Daň z hazardních her,1,0,1,0,0,0,0,0,0,0
2020,FÚ pro Zlínský kraj,Pokuty v blokovém a správním řízení,387,342,42,0,3,,,,,
2020,FÚ pro Zlínský kraj,Odvody za porušení rozpočtové kázně,582,127,339,0,116,,,,,
2020,FÚ pro Zlínský kraj,Ekologické druhy příjmů,222,104,76,0,42,,,,,
2020,FÚ pro Zlínský kraj,Depozitní druhy příjmů,4213,3257,949,1,6,,,,,
2020,FÚ pro Zlínský kraj,Daně staré daňové soustavy,3809,3472,322,0,15,,,,,
2020,FÚ pro Zlínský kraj,Druhy příjmů nezahrnuté,41422,37782,3499,18,121,,,,,
2020,FÚ pro Zlínský kraj,Celkem počet DS,388507,358568,29393,204,342,326129,297979,27628,182,340
2020,Specializovaný FÚ,Daň z přidané hodnoty - tuzemské osoby - registrované,1566,0,1480,0,0,1164,0,1086,0,0
2020,Specializovaný FÚ,Daň z přidané hodnoty - zahraniční osoby,3,0,3,0,0,3,0,3,0,0
2020,Specializovaný FÚ,Daň z přidané hodnoty - tuzemské osoby - OID,62,0,62,0,0,62,0,62,0,0
2020,Specializovaný FÚ,Daň z přidané hodnoty - ostatní,3,0,3,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z přidané hodnoty - celkem,1631,0,1545,0,0,1229,0,1151,0,0
2020,Specializovaný FÚ,Daň z příjmů PO,2235,0,2235,0,0,2187,0,2187,0,0
2020,Specializovaný FÚ,Daň z příjmů FO - podnikatelé,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z příjmů FO - bez příjmu podle § 7,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z příjmů FO - nepodnikatelé,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z příjmů FO - celkem,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z příjmů FO - závislá činnost,1586,0,1585,1,0,1543,0,1542,1,0
2020,Specializovaný FÚ,Daň z příjmů PO - srážkou dle zvláštní sazby,1249,0,1248,1,0,984,0,984,0,0
2020,Specializovaný FÚ,Daň z příjmů FO - srážkou dle zvláštní sazby,1586,0,1585,1,0,1538,0,1537,1,0
2020,Specializovaný FÚ,Daň silniční,1440,0,1440,0,0,1369,0,1369,0,0
2020,Specializovaný FÚ,Daně s povinnou registrací - celkem,2249,0,2247,2,0,2191,0,2190,1,0
2020,Specializovaný FÚ,Daň z nemovitých věcí,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň dědická,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň darovací,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z převodu nemovitostí,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z nabytí nemovitých věcí,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Majetkové daně - celkem,0,0,0,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Loterie a jiné podobné hry,90,0,90,0,0,0,0,0,0,0
2020,Specializovaný FÚ,Daň z hazardních her,671,305,366,0,0,189,68,121,0,0
2020,Specializovaný FÚ,Pokuty v blokovém a správním řízení,41,2,39,0,0,,,,,
2020,Specializovaný FÚ,Odvody za porušení rozpočtové kázně,185,0,185,0,0,,,,,
2020,Specializovaný FÚ,Ekologické druhy příjmů,0,0,0,0,0,,,,,
2020,Specializovaný FÚ,Depozitní druhy příjmů,440,4,432,0,0,,,,,
2020,Specializovaný FÚ,Daně staré daňové soustavy,1,0,1,0,0,,,,,
2020,Specializovaný FÚ,Druhy příjmů nezahrnuté,1969,14,1921,1,10,,,,,
2020,Specializovaný FÚ,Celkem počet DS,2988,317,2659,2,10,2337,68,2268,1,0
2021,Celá ČR,Daň z přidané hodnoty - tuzemské osoby - registrované,897693,531848,362135,0,3356,554976,277030,274430,0,3200
2021,Celá ČR,Daň z přidané hodnoty - zahraniční osoby,26404,2270,24134,0,0,26404,2270,24134,0,0
2021,Celá ČR,Daň z přidané hodnoty - tuzemské osoby - OID,27822,20688,7108,0,26,27822,20688,7108,0,26
2021,Celá ČR,Daň z přidané hodnoty - ostatní,33051,2661,481,29573,336,30392,2241,185,27966,0
2021,Celá ČR,Daň z přidané hodnoty - celkem,984401,557393,393673,29573,3408,639583,302222,305853,27966,3226
2021,Celá ČR,Daň z příjmů PO,700721,0,694418,0,6303,690103,0,683809,0,6294
2021,Celá ČR,Daň z příjmů FO - podnikatelé,2254232,2254232,0,0,0,927189,927189,0,0,0
2021,Celá ČR,Daň z příjmů FO - paušální daň,79033,79033,0,0,0,63335,63335,0,0,0
2021,Celá ČR,Daň z příjmů FO - bez příjmu podle § 7,330557,330557,0,0,0,256090,256090,0,0,0
2021,Celá ČR,Daň z příjmů FO - nepodnikatelé,998309,998309,0,0,0,916342,916342,0,0,0
2021,Celá ČR,Daň z příjmů FO - celkem,3662131,3662131,0,0,0,2162956,2162956,0,0,0
2021,Celá ČR,Daň z příjmů FO - závislá činnost,739099,316807,411748,4184,6360,582606,208587,364014,3656,6349
2021,Celá ČR,Daň z příjmů PO - srážkou dle zvláštní sazby,69907,4550,62340,504,2513,53150,4036,47706,467,941
2021,Celá ČR,Daň z příjmů FO - srážkou dle zvláštní sazby,565553,194023,361982,3200,6348,482175,147497,325487,2849,6342
2021,Celá ČR,Daň silniční,1186268,869626,314720,0,1922,821517,548523,271548,0,1446
2021,Celá ČR,Daně s povinnou registrací - celkem,4448751,3716425,721598,4364,6364,3060847,2346969,703724,3800,6354
2021,Celá ČR,Daň z nemovitých věcí,5134501,4953808,174899,0,5794,4147381,4022443,120038,0,4900
2021,Celá ČR,Daň dědická,35295,35072,162,0,61,82,82,0,0,0
2021,Celá ČR,Daň darovací,66655,60815,3967,0,1873,0,0,0,0,0
2021,Celá ČR,Daň z převodu nemovitostí,367843,342496,19783,0,5564,1,0,1,0,0
2021,Celá ČR,Daň z nabytí nemovitých věcí,255617,228566,22820,0,4231,1682,1566,116,0,0
2021,Celá ČR,Majetkové daně - celkem,5273267,5085185,181492,0,6590,4147666,4022703,120063,0,4900
2021,Celá ČR,Loterie a jiné podobné hry,622,0,581,0,41,0,0,0,0,0
2021,Celá ČR,Daň z hazardních her,692,319,373,0,0,181,72,109,0,0
2021,Celá ČR,Pokuty v blokovém a správním řízení,11921,10176,1658,0,87,,,,,
2021,Celá ČR,Odvody za porušení rozpočtové kázně,10160,2914,5061,0,2185,,,,,
2021,Celá ČR,Ekologické druhy příjmů,4564,2310,1445,0,809,,,,,
2021,Celá ČR,Depozitní druhy příjmů,112812,78990,33688,12,119,,,,,
2021,Celá ČR,Daně staré daňové soustavy,65031,60330,4485,13,203,,,,,
2021,Celá ČR,Druhy příjmů nezahrnuté,553757,408529,123418,263,3765,,,,,
2021,Celá ČR,Celkem počet DS,7674713,6793138,826901,47857,6817,5946809,5137839,770541,31766,6663
2021,FÚ pro hlavní město Prahu,Daň z přidané hodnoty - tuzemské osoby - registrované,216629,76856,139583,0,56,144766,43770,100828,0,51
2021,FÚ pro hlavní město Prahu,Daň z přidané hodnoty - zahraniční osoby,186,24,162,0,0,186,24,162,0,0
2021,FÚ pro hlavní město Prahu,Daň z přidané hodnoty - tuzemské osoby - OID,10597,6782,3815,0,0,10597,6782,3815,0,0
2021,FÚ pro hlavní město Prahu,Daň z přidané hodnoty - ostatní,19718,1208,195,18315,0,17799,971,120,16708,0
2021,FÚ pro hlavní město Prahu,Daň z přidané hodnoty - celkem,247088,84862,143721,18315,56,173343,51545,104922,16708,51
2021,FÚ pro hlavní město Prahu,Daň z příjmů PO,265031,0,264995,0,36,260504,0,260468,0,36
2021,FÚ pro hlavní město Prahu,Daň z příjmů FO - podnikatelé,359001,359001,0,0,0,163509,163509,0,0,0
2021,FÚ pro hlavní město Prahu,Daň z příjmů FO - paušální daň,18067,18067,0,0,0,13467,13467,0,0,0
2021,FÚ pro hlavní město Prahu,Daň z příjmů FO - bez příjmu podle § 7,60675,60675,0,0,0,49072,49072,0,0,0
2021,FÚ pro hlavní město Prahu,Daň z příjmů FO - nepodnikatelé,136261,136261,0,0,0,125191,125191,0,0,0
2021,FÚ pro hlavní město Prahu,Daň z příjmů FO - celkem,574004,574004,0,0,0,351239,351239,0,0,0
2021,FÚ pro hlavní město Prahu,Daň z příjmů FO - závislá činnost,177232,35348,141339,487,58,145941,23944,121508,431,58
2021,FÚ pro hlavní město Prahu,Daň z příjmů PO - srážkou dle zvláštní sazby,22871,769,22029,58,15,17029,670,16298,54,7
2021,FÚ pro hlavní město Prahu,Daň z příjmů FO - srážkou dle zvláštní sazby,139450,25267,113761,364,58,120224,20119,99721,326,58
2021,FÚ pro hlavní město Prahu,Daň silniční,222270,114806,107446,0,18,160303,71804,88488,0,11
2021,FÚ pro hlavní město Prahu,Daně s povinnou registrací - celkem,852719,578999,273144,518,58,640505,373750,266242,455,58
2021,FÚ pro hlavní město Prahu,Daň z nemovitých věcí,516126,485905,30156,0,65,418245,398727,19469,0,49
2021,FÚ pro hlavní město Prahu,Daň dědická,2958,2925,32,0,1,3,3,0,0,0
2021,FÚ pro hlavní město Prahu,Daň darovací,4241,3676,559,0,6,0,0,0,0,0
2021,FÚ pro hlavní město Prahu,Daň z převodu nemovitostí,16454,13731,2713,0,10,1,0,1,0,0
2021,FÚ pro hlavní město Prahu,Daň z nabytí nemovitých věcí,20217,17594,2619,0,4,1305,1220,85,0,0
2021,FÚ pro hlavní město Prahu,Majetkové daně - celkem,526294,494880,31345,0,69,418447,398909,19489,0,49
2021,FÚ pro hlavní město Prahu,Loterie a jiné podobné hry,58,0,58,0,0,0,0,0,0,0
2021,FÚ pro hlavní město Prahu,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2021,FÚ pro hlavní město Prahu,Pokuty v blokovém a správním řízení,762,141,621,0,0,,,,,
2021,FÚ pro hlavní město Prahu,Odvody za porušení rozpočtové kázně,956,100,842,0,14,,,,,
2021,FÚ pro hlavní město Prahu,Ekologické druhy příjmů,70,15,50,0,5,,,,,
2021,FÚ pro hlavní město Prahu,Depozitní druhy příjmů,19670,8514,11154,0,1,,,,,
2021,FÚ pro hlavní město Prahu,Daně staré daňové soustavy,11543,10434,1104,1,4,,,,,
2021,FÚ pro hlavní město Prahu,Druhy příjmů nezahrnuté,126576,77267,49171,41,50,,,,,
2021,FÚ pro hlavní město Prahu,Celkem počet DS,1137126,835835,282359,18833,99,902252,613873,271142,17163,74
2021,FÚ pro Středočeský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,107728,77696,29455,0,563,65596,41515,23528,0,540
2021,FÚ pro Středočeský kraj,Daň z přidané hodnoty - zahraniční osoby,14,1,13,0,0,14,1,13,0,0
2021,FÚ pro Středočeský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,2821,2418,401,0,2,2821,2418,401,0,2
2021,FÚ pro Středočeský kraj,Daň z přidané hodnoty - ostatní,187,159,8,0,20,137,136,1,0,0
2021,FÚ pro Středočeský kraj,Daň z přidané hodnoty - celkem,110723,80267,29872,0,570,68568,44070,23943,0,542
2021,FÚ pro Středočeský kraj,Daň z příjmů PO,59382,0,58238,0,1144,58545,0,57406,0,1139
2021,FÚ pro Středočeský kraj,Daň z příjmů FO - podnikatelé,296763,296763,0,0,0,129912,129912,0,0,0
2021,FÚ pro Středočeský kraj,Daň z příjmů FO - paušální daň,11263,11263,0,0,0,9507,9507,0,0,0
2021,FÚ pro Středočeský kraj,Daň z příjmů FO - bez příjmu podle § 7,52854,52854,0,0,0,36886,36886,0,0,0
2021,FÚ pro Středočeský kraj,Daň z příjmů FO - nepodnikatelé,132530,132530,0,0,0,118679,118679,0,0,0
2021,FÚ pro Středočeský kraj,Daň z příjmů FO - celkem,493410,493410,0,0,0,294984,294984,0,0,0
2021,FÚ pro Středočeský kraj,Daň z příjmů FO - závislá činnost,75511,40041,33871,455,1144,57211,25701,29978,388,1144
2021,FÚ pro Středočeský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,7483,1123,5838,57,465,6007,1050,4655,51,251
2021,FÚ pro Středočeský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,56662,23846,31339,333,1144,48322,18392,28499,287,1144
2021,FÚ pro Středočeský kraj,Daň silniční,150417,123103,27001,0,313,99711,76212,23289,0,210
2021,FÚ pro Středočeský kraj,Daně s povinnou registrací - celkem,562417,500564,60238,471,1144,378783,318488,58747,404,1144
2021,FÚ pro Středočeský kraj,Daň z nemovitých věcí,828401,803430,23982,0,989,642348,625897,15584,0,867
2021,FÚ pro Středočeský kraj,Daň dědická,4788,4775,7,0,6,42,42,0,0,0
2021,FÚ pro Středočeský kraj,Daň darovací,8772,8082,391,0,299,0,0,0,0,0
2021,FÚ pro Středočeský kraj,Daň z převodu nemovitostí,57884,53914,2950,0,1020,0,0,0,0,0
2021,FÚ pro Středočeský kraj,Daň z nabytí nemovitých věcí,39290,35214,3292,0,784,130,117,13,0,0
2021,FÚ pro Středočeský kraj,Majetkové daně - celkem,852511,826439,24924,0,1148,642381,625928,15586,0,867
2021,FÚ pro Středočeský kraj,Loterie a jiné podobné hry,26,0,21,0,5,0,0,0,0,0
2021,FÚ pro Středočeský kraj,Daň z hazardních her,1,0,1,0,0,0,0,0,0,0
2021,FÚ pro Středočeský kraj,Pokuty v blokovém a správním řízení,1664,1521,126,0,17,,,,,
2021,FÚ pro Středočeský kraj,Odvody za porušení rozpočtové kázně,863,160,363,0,340,,,,,
2021,FÚ pro Středočeský kraj,Ekologické druhy příjmů,634,372,176,0,86,,,,,
2021,FÚ pro Středočeský kraj,Depozitní druhy příjmů,16702,13065,3609,3,24,,,,,
2021,FÚ pro Středočeský kraj,Daně staré daňové soustavy,7084,6669,343,3,69,,,,,
2021,FÚ pro Středočeský kraj,Druhy příjmů nezahrnuté,63021,53254,9098,34,633,,,,,
2021,FÚ pro Středočeský kraj,Celkem počet DS,1118757,1041789,75316,472,1180,837537,769130,66827,404,1176
2021,FÚ pro Jihočeský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,47551,33195,14023,0,323,29587,17532,11731,0,315
2021,FÚ pro Jihočeský kraj,Daň z přidané hodnoty - zahraniční osoby,4,3,1,0,0,4,3,1,0,0
2021,FÚ pro Jihočeský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,1286,1087,199,0,0,1286,1087,199,0,0
2021,FÚ pro Jihočeský kraj,Daň z přidané hodnoty - ostatní,159,96,16,0,47,82,82,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z přidané hodnoty - celkem,48937,34377,14227,0,323,30959,18704,11931,0,315
2021,FÚ pro Jihočeský kraj,Daň z příjmů PO,28891,0,28268,0,623,28635,0,28012,0,623
2021,FÚ pro Jihočeský kraj,Daň z příjmů FO - podnikatelé,140557,140557,0,0,0,56939,56939,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z příjmů FO - paušální daň,4479,4479,0,0,0,3620,3620,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z příjmů FO - bez příjmu podle § 7,19190,19190,0,0,0,16212,16212,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z příjmů FO - nepodnikatelé,61417,61417,0,0,0,56204,56204,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z příjmů FO - celkem,225643,225643,0,0,0,132975,132975,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z příjmů FO - závislá činnost,40081,21202,17915,340,624,31754,14458,16383,289,624
2021,FÚ pro Jihočeský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,3190,328,2575,61,226,2279,295,1877,61,46
2021,FÚ pro Jihočeský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,29592,11648,17050,270,624,24850,8610,15376,240,624
2021,FÚ pro Jihočeský kraj,Daň silniční,71516,57954,13399,0,163,48573,36597,11869,0,107
2021,FÚ pro Jihočeský kraj,Daně s povinnou registrací - celkem,260747,229815,29953,355,624,175712,145467,29320,301,624
2021,FÚ pro Jihočeský kraj,Daň z nemovitých věcí,353475,341555,11334,0,586,282524,274146,7848,0,530
2021,FÚ pro Jihočeský kraj,Daň dědická,2045,2033,7,0,5,18,18,0,0,0
2021,FÚ pro Jihočeský kraj,Daň darovací,4238,3874,207,0,157,0,0,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z převodu nemovitostí,28532,26733,1285,0,514,0,0,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z nabytí nemovitých věcí,18162,16198,1560,0,404,14,13,1,0,0
2021,FÚ pro Jihočeský kraj,Majetkové daně - celkem,363900,351567,11698,0,635,282531,274153,7848,0,530
2021,FÚ pro Jihočeský kraj,Loterie a jiné podobné hry,29,0,25,0,4,0,0,0,0,0
2021,FÚ pro Jihočeský kraj,Daň z hazardních her,0,0,0,0,0,0,0,0,0,0
2021,FÚ pro Jihočeský kraj,Pokuty v blokovém a správním řízení,201,141,59,0,1,,,,,
2021,FÚ pro Jihočeský kraj,Odvody za porušení rozpočtové kázně,711,204,276,0,231,,,,,
2021,FÚ pro Jihočeský kraj,Ekologické druhy příjmů,380,201,113,0,66,,,,,
2021,FÚ pro Jihočeský kraj,Depozitní druhy příjmů,6938,5282,1646,1,9,,,,,
2021,FÚ pro Jihočeský kraj,Daně staré daňové soustavy,3640,3479,151,1,9,,,,,
2021,FÚ pro Jihočeský kraj,Druhy příjmů nezahrnuté,31166,26767,4062,21,316,,,,,
2021,FÚ pro Jihočeský kraj,Celkem počet DS,481709,445354,35341,355,659,367968,334900,32110,301,657
2021,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,43449,29571,13555,0,313,25984,14907,10763,0,304
2021,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - zahraniční osoby,3,0,3,0,0,3,0,3,0,0
2021,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,841,663,177,0,1,841,663,177,0,1
2021,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - ostatní,149,84,9,0,56,75,75,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z přidané hodnoty - celkem,44381,30313,13739,0,319,26902,15644,10943,0,305
2021,FÚ pro Plzeňský kraj,Daň z příjmů PO,27888,0,27385,0,503,27389,0,26886,0,503
2021,FÚ pro Plzeňský kraj,Daň z příjmů FO - podnikatelé,136226,136226,0,0,0,46735,46735,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z příjmů FO - paušální daň,3198,3198,0,0,0,2739,2739,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z příjmů FO - bez příjmu podle § 7,18079,18079,0,0,0,14931,14931,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z příjmů FO - nepodnikatelé,54664,54664,0,0,0,50653,50653,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z příjmů FO - celkem,212167,212167,0,0,0,115058,115058,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z příjmů FO - závislá činnost,35068,17937,16395,230,506,27253,12017,14529,201,506
2021,FÚ pro Plzeňský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2761,196,2416,32,117,2285,160,2036,31,58
2021,FÚ pro Plzeňský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,27188,10888,15613,182,505,23037,8236,14131,165,505
2021,FÚ pro Plzeňský kraj,Daň silniční,63388,50701,12501,0,186,43532,32756,10626,0,150
2021,FÚ pro Plzeňský kraj,Daně s povinnou registrací - celkem,244482,215131,28605,240,506,155954,127497,27742,209,506
2021,FÚ pro Plzeňský kraj,Daň z nemovitých věcí,319238,309593,9168,0,477,244962,238463,6055,0,444
2021,FÚ pro Plzeňský kraj,Daň dědická,1970,1965,3,0,2,0,0,0,0,0
2021,FÚ pro Plzeňský kraj,Daň darovací,3835,3634,131,0,70,0,0,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z převodu nemovitostí,22119,20693,1004,0,422,0,0,0,0,0
2021,FÚ pro Plzeňský kraj,Daň z nabytí nemovitých věcí,15497,13901,1273,0,323,43,39,4,0,0
2021,FÚ pro Plzeňský kraj,Majetkové daně - celkem,328083,318077,9495,0,511,244969,238469,6056,0,444
