"Ukazatel","IndicatorType","Pohlaví","POHL2","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Hodnota"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Liberecký kraj","CZ051","208720"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Královéhradecký kraj","CZ052","267069"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Pardubický kraj","CZ053","247736"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Kraj Vysočina","CZ063","252266"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Jihomoravský kraj","CZ064","548520"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Olomoucký kraj","CZ071","310963"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Zlínský kraj","CZ072","287554"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2005","2005","Moravskoslezský kraj","CZ080","611619"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Česko","CZ","5013040"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Praha","CZ01","567948"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Střední Čechy","CZ02","572689"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Jihozápad","CZ03","580693"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Severozápad","CZ04","553217"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Severovýchod","CZ05","726303"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Jihovýchod","CZ06","802261"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Střední Morava","CZ07","598786"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Moravskoslezsko","CZ08","611143"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Hlavní město Praha","CZ010","567948"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Středočeský kraj","CZ020","572689"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Jihočeský kraj","CZ031","309373"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Plzeňský kraj","CZ032","271320"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Karlovarský kraj","CZ041","149217"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Ústecký kraj","CZ042","404000"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Liberecký kraj","CZ051","209553"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Královéhradecký kraj","CZ052","268107"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Pardubický kraj","CZ053","248643"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Kraj Vysočina","CZ063","253048"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Jihomoravský kraj","CZ064","549213"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Olomoucký kraj","CZ071","311413"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Zlínský kraj","CZ072","287373"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2006","2006","Moravskoslezský kraj","CZ080","611143"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Česko","CZ","5048101"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Praha","CZ01","576206"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Střední Čechy","CZ02","583828"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Jihozápad","CZ03","585002"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Severozápad","CZ04","555429"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Severovýchod","CZ05","730223"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Jihovýchod","CZ06","806204"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Střední Morava","CZ07","599905"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Moravskoslezsko","CZ08","611304"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Hlavní město Praha","CZ010","576206"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Středočeský kraj","CZ020","583828"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Jihočeský kraj","CZ031","310963"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Plzeňský kraj","CZ032","274039"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Karlovarský kraj","CZ041","149893"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Ústecký kraj","CZ042","405536"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Liberecký kraj","CZ051","210991"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Královéhradecký kraj","CZ052","269263"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Pardubický kraj","CZ053","249969"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Kraj Vysočina","CZ063","253913"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Jihomoravský kraj","CZ064","552291"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Olomoucký kraj","CZ071","312377"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Zlínský kraj","CZ072","287528"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2007","2007","Moravskoslezský kraj","CZ080","611304"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Česko","CZ","5113332"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Praha","CZ01","594034"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Střední Čechy","CZ02","600496"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Jihozápad","CZ03","592301"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Severozápad","CZ04","562763"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Severovýchod","CZ05","737353"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Jihovýchod","CZ06","812258"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Střední Morava","CZ07","601832"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Moravskoslezsko","CZ08","612295"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Hlavní město Praha","CZ010","594034"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Středočeský kraj","CZ020","600496"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Jihočeský kraj","CZ031","312780"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Plzeňský kraj","CZ032","279521"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Karlovarský kraj","CZ041","151549"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Ústecký kraj","CZ042","411214"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Liberecký kraj","CZ051","213098"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Královéhradecký kraj","CZ052","271201"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Pardubický kraj","CZ053","253054"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Kraj Vysočina","CZ063","255100"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Jihomoravský kraj","CZ064","557158"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Olomoucký kraj","CZ071","313453"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Zlínský kraj","CZ072","288379"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2008","2008","Moravskoslezský kraj","CZ080","612295"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Česko","CZ","5150509"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Praha","CZ01","605021"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Střední Čechy","CZ02","612661"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Jihozápad","CZ03","596926"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Severozápad","CZ04","563736"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Severovýchod","CZ05","740727"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Jihovýchod","CZ06","816871"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Střední Morava","CZ07","602164"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Moravskoslezsko","CZ08","612403"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Hlavní město Praha","CZ010","605021"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Středočeský kraj","CZ020","612661"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Jihočeský kraj","CZ031","314310"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Plzeňský kraj","CZ032","282616"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Karlovarský kraj","CZ041","151210"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Ústecký kraj","CZ042","412526"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Liberecký kraj","CZ051","214564"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Královéhradecký kraj","CZ052","271805"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Pardubický kraj","CZ053","254358"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Kraj Vysočina","CZ063","255709"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Jihomoravský kraj","CZ064","561162"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Olomoucký kraj","CZ071","313625"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Zlínský kraj","CZ072","288539"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2009","2009","Moravskoslezský kraj","CZ080","612403"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Česko","CZ","5160782"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Praha","CZ01","609327"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Střední Čechy","CZ02","620685"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Jihozápad","CZ03","597397"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Severozápad","CZ04","563391"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Severovýchod","CZ05","741623"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Jihovýchod","CZ06","817839"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Střední Morava","CZ07","601452"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Moravskoslezsko","CZ08","609068"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Hlavní město Praha","CZ010","609327"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Středočeský kraj","CZ020","620685"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Jihočeský kraj","CZ031","314511"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Plzeňský kraj","CZ032","282886"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Karlovarský kraj","CZ041","151026"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Ústecký kraj","CZ042","412365"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Liberecký kraj","CZ051","215230"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Královéhradecký kraj","CZ052","271590"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Pardubický kraj","CZ053","254803"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Kraj Vysočina","CZ063","255398"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Jihomoravský kraj","CZ064","562441"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Olomoucký kraj","CZ071","313420"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Zlínský kraj","CZ072","288032"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2010","2010","Moravskoslezský kraj","CZ080","609068"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Česko","CZ","5153009"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Praha","CZ01","600786"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Střední Čechy","CZ02","628769"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Jihozápad","CZ03","595966"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Severozápad","CZ04","558556"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Severovýchod","CZ05","741848"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Jihovýchod","CZ06","823807"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Střední Morava","CZ07","600373"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Moravskoslezsko","CZ08","602904"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Hlavní město Praha","CZ010","600786"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Středočeský kraj","CZ020","628769"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Jihočeský kraj","CZ031","313187"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Plzeňský kraj","CZ032","282779"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Karlovarský kraj","CZ041","149577"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Ústecký kraj","CZ042","408979"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Liberecký kraj","CZ051","214690"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Královéhradecký kraj","CZ052","272276"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Pardubický kraj","CZ053","254882"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Kraj Vysočina","CZ063","253944"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Jihomoravský kraj","CZ064","569863"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Olomoucký kraj","CZ071","312112"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Zlínský kraj","CZ072","288261"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2011","2011","Moravskoslezský kraj","CZ080","602904"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Česko","CZ","5160913"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Praha","CZ01","604265"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Střední Čechy","CZ02","635054"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Jihozápad","CZ03","596353"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Severozápad","CZ04","557909"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Severovýchod","CZ05","741939"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Jihovýchod","CZ06","825108"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Střední Morava","CZ07","599236"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Moravskoslezsko","CZ08","601049"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Hlavní město Praha","CZ010","604265"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Středočeský kraj","CZ020","635054"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Jihočeský kraj","CZ031","313445"
"Počet obyvatel k 1. 7. (střední stav)","9379","Muži","1","2012","2012","Plzeňský kraj","CZ032","282908"
