"ROK","ICP","TYP_KAT","NAZEV_PRILOHA2"
2023,119813322,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813332,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813372,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813382,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813392,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813402,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813422,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,119813422,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813432,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813502,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813512,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813562,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813742,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813822,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813832,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813912,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813922,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119813972,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814282,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,119814402,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814412,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814422,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814432,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814442,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814462,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814642,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814652,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,119814662,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210100722,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210100922,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210100922,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,210101012,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210101562,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210101742,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210101742,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,210101742,"TECHN","Zařízení na úpravu a zpracování za účelem výroby potravin nebo krmiv z převážně rostlinných surovin o celkové projektované kapacitě 75 t hotových výrobků denně a vyšší"
2023,210102042,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210102422,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,210102572,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210102752,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210103402,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,210103622,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210103622,"TECHN","Broušení kovů a plastů s celkovým elektrickým příkonem vyšším než 100 kW"
2023,210104402,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210104672,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210105322,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210105662,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210106072,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210106072,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,210106072,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2023,210106092,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210106092,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,210106092,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,210106092,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2023,210106132,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210106682,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210106912,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210107142,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210107142,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,210107142,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,210107692,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210107692,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,210107692,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,210107932,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210107932,"TECHN","Čistírny odpadních vod s celkovou projektovanou kapacitou pro 10 000 a více ekvivalentních obyvatel"
2023,210144532,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210144532,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210144602,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,210144622,"TECHN","Jiné tiskařské činnosti s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,210144622,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které nejsou uvedeny pod kódem 9.5., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,210144692,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210144762,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,210144782,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,210144802,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,210144802,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,210144802,"TECHN","Nanášení práškových plastů"
2023,210170022,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210170072,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210170432,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210170432,"TECHN","Výroba bioplynu"
2023,210170442,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210170452,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210170472,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210170512,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210170532,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210170542,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200052,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210200112,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210200122,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210200132,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200162,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200292,"TECHN","Zpracování magnezitu a výroba bazických žáruvzdorných materiálů, křemence apod."
2023,210200312,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200312,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200312,"TECHN","Broušení kovů a plastů s celkovým elektrickým příkonem vyšším než 100 kW"
2023,210200312,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,210200312,"TECHN","Válcovny za tepla a za studena, včetně ohřívacích pecí a pecí na tepelné zpracování o celkové projektované kapacitě do 10 t včetně zpracované oceli za hodinu"
2023,210200332,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,210200342,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,210200352,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200392,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200412,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200432,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200442,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210200452,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200452,"TECHN","Nanášení práškových plastů"
2023,210200592,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,210200632,"TECHN","Výroba dřevotřískových, dřevovláknitých a OSB desek"
2023,210200652,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,210200782,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,210200842,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
