"ROK","IDFPROV","EMISE","EMI_MNO_T"
2023,722360033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5660
2023,722590033,"těkavé organické látky (VOC)",7.9760
2023,722590121,"oxid uhelnatý (CO)",0.5460
2023,722590121,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.4680
2023,722590121,"tuhé znečišťující látky (TZL)",0.0390
2023,722590301,"oxid uhelnatý (CO)",2.8310
2023,722590301,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9010
2023,722590301,"tuhé znečišťující látky (TZL)",0
2023,722590301,"těkavé organické látky (VOC)",17.9260
2023,722590671,"organické látky vyjádřené jako celkový organický uhlík (TOC)",14.0810
2023,722590671,"těkavé organické látky (VOC)",1.3850
2023,722590773,"oxid uhelnatý (CO)",0.6320
2023,722590773,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0750
2023,722590773,"tuhé znečišťující látky (TZL)",0.0820
2023,722590783,"oxid uhelnatý (CO)",3.5060
2023,722590783,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",8.4510
2023,722590783,"těkavé organické látky (VOC)",13.3920
2023,722670111,"oxid uhelnatý (CO)",0.3040
2023,722670111,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.9220
2023,722680171,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1140
2023,722680171,"oxid uhelnatý (CO)",0.0480
2023,722680171,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0840
2023,722680171,"tuhé znečišťující látky (TZL)",0.0130
2023,722680171,"těkavé organické látky (VOC)",0.75
2023,722680521,"těkavé organické látky (VOC)",8.7390
2023,722730033,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1410
2023,722730071,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",9.6220
2023,722730071,"antimon",0.016378
2023,722730071,"arsen",0.016378
2023,722730071,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",5.995899
2023,722730071,"chrom (bez šestimocného chromu)",0.024043
2023,722730071,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",1.623830
2023,722730071,"kadmium",0.001503
2023,722730071,"kobalt (Co)",0.003907
2023,722730071,"mangan",0.180619
2023,722730071,"měď",0.377165
2023,722730071,"nikl",0.109192
2023,722730071,"olovo",0.033258
2023,722730071,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2540
2023,722730071,"oxid uhelnatý (CO)",168.7150
2023,722730071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",375.3410
2023,722730071,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",424.2910
2023,722730071,"polychlorované bifenyly (PCB)",0.000000086310
2023,722730071,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000012974
2023,722730071,"polycyklické aromatické uhlovodíky (PAU)",0.000441711314
2023,722730071,"rtuť",0.017230
2023,722730071,"selen",0.016378
2023,722730071,"thallium",0.016378
2023,722730071,"tuhé znečišťující látky (TZL)",19.5160
2023,722730071,"vanad",0.018382
2023,722730071,"zinek",2.136770
2023,722730143,"tuhé znečišťující látky (TZL)",0.0830
2023,722860043,"oxid uhelnatý (CO)",0
2023,722860043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2023,722860043,"tuhé znečišťující látky (TZL)",0.0030
2023,722860053,"oxid uhelnatý (CO)",7.9540
2023,722860053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",7.7990
2023,722930013,"tuhé znečišťující látky (TZL)",0.0070
2023,722930033,"tuhé znečišťující látky (TZL)",0.0060
2023,723180581,"oxid uhelnatý (CO)",72.42
2023,723180581,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",20.3590
2023,723180581,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.7410
2023,723180581,"tuhé znečišťující látky (TZL)",6.5470
2023,723180581,"těkavé organické látky (VOC)",0.7180
2023,723188141,"oxid uhelnatý (CO)",224.07
2023,723188141,"oxid uhličitý",596288.25779428
2023,723188141,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",145.7790
2023,723188141,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.2650
2023,723188141,"tuhé znečišťující látky (TZL)",3.4820
2023,723188161,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",17.32
2023,723188161,"antimon",0.009769680751
2023,723188161,"arsen",0.037222632323
2023,723188161,"benzo(a)pyren",0.000134178734
2023,723188161,"benzo(b)fluoranten",0.001116904202
2023,723188161,"benzo(k)fluoranten",0.000317790159
2023,723188161,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",6.33106382
2023,723188161,"chrom (bez šestimocného chromu)",0.189892027389
2023,723188161,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",9.8558078090
2023,723188161,"indeno(1,2,3-c,d)pyren",0.000373709207
2023,723188161,"kadmium",0.026055402563
2023,723188161,"kobalt (Co)",0.053470426441
2023,723188161,"mangan",0.090927756869
2023,723188161,"měď",0.040073313004
2023,723188161,"nikl",0.252286147129
2023,723188161,"olovo",0.048426239402
2023,723188161,"oxid uhelnatý (CO)",1631.4480
2023,723188161,"oxid uhličitý",4094254.602818
2023,723188161,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3458.40
2023,723188161,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",2430.8060
2023,723188161,"polychlorované bifenyly (PCB)",0.000001974718
2023,723188161,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000177750
2023,723188161,"rtuť",0.306682989431
2023,723188161,"selen",0.253846701915
2023,723188161,"thallium",0.020950498051
2023,723188161,"tuhé znečišťující látky (TZL)",245.2440
2023,723188161,"vanad",0.012627792125
2023,723188161,"zinek",0.276862689382
2023,723230033,"oxid uhelnatý (CO)",0.0330
2023,723230033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.1260
2023,723230111,"oxid uhelnatý (CO)",0.0030
2023,723230111,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.60
2023,723230111,"tuhé znečišťující látky (TZL)",0.0160
2023,723230121,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.1280
2023,723230121,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.7060
2023,723230121,"oxid uhelnatý (CO)",11.0870
2023,723230121,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.07
2023,723230121,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.6480
2023,723230121,"tuhé znečišťující látky (TZL)",2.95
2023,723230121,"těkavé organické látky (VOC)",1.2480
2023,723280351,"oxid uhelnatý (CO)",0.01
2023,723280351,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5990
2023,723490063,"oxid uhelnatý (CO)",0.0250
2023,723490063,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1610
2023,723490261,"oxid uhelnatý (CO)",0.2720
2023,723490261,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.0880
2023,723490851,"antimon",0.00035089
2023,723490851,"arsen",0.00014967
2023,723490851,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0680
2023,723490851,"chrom (bez šestimocného chromu)",0.00029460
2023,723490851,"cín",0.00014776
2023,723490851,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.5960
2023,723490851,"kadmium",0.00001392
2023,723490851,"kobalt (Co)",0.00002088
2023,723490851,"mangan",0.00018434
2023,723490851,"měď",0.00010283
2023,723490851,"nikl",0.00022848
2023,723490851,"olovo",0.03115711
2023,723490851,"oxid uhelnatý (CO)",0.3610
2023,723490851,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",26.7820
2023,723490851,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1040
2023,723490851,"selen",0.00010557
2023,723490851,"tuhé znečišťující látky (TZL)",1.0170
2023,723490851,"vanad",0.00014932
2023,723490873,"oxid uhelnatý (CO)",0.2030
2023,723490873,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9550
2023,723758091,"oxid uhelnatý (CO)",0.4210
2023,723758091,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7420
2023,723758091,"tuhé znečišťující látky (TZL)",0.0470
2023,723830023,"tuhé znečišťující látky (TZL)",0.3660
2023,723830033,"tuhé znečišťující látky (TZL)",0.0040
2023,723830321,"oxid uhelnatý (CO)",0.0430
2023,723830321,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.8810
2023,723860013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2023,724190023,"oxid uhelnatý (CO)",0.0140
2023,724190023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.27
2023,724190023,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0540
2023,724190023,"tuhé znečišťující látky (TZL)",0.7860
2023,724350013,"tuhé znečišťující látky (TZL)",0
2023,724500633,"tuhé znečišťující látky (TZL)",0.0060
2023,724648021,"oxid uhelnatý (CO)",3.0760
2023,724648021,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.4140
2023,724860043,"těkavé organické látky (VOC)",1.0340
2023,724860053,"oxid uhelnatý (CO)",0.0030
2023,724860053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0150
2023,724860053,"těkavé organické látky (VOC)",0.6210
2023,724860071,"oxid uhelnatý (CO)",2.0210
2023,724860071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3580
2023,724860071,"těkavé organické látky (VOC)",3.72
2023,724950033,"oxid uhelnatý (CO)",0.0040
2023,724950033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0090
2023,724950033,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0040
2023,725210013,"tuhé znečišťující látky (TZL)",0.0010
2023,725220013,"tuhé znečišťující látky (TZL)",0.1220
2023,725251193,"tuhé znečišťující látky (TZL)",0.14
2023,725260781,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.13
2023,725260781,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0830
2023,725260781,"tuhé znečišťující látky (TZL)",0.04
2023,725320043,"těkavé organické látky (VOC)",3.9550
2023,725320211,"oxid uhelnatý (CO)",0.0050
2023,725320211,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0730
2023,725328101,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0010
2023,725328101,"oxid uhelnatý (CO)",0.0060
2023,725328101,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0090
2023,725328101,"tuhé znečišťující látky (TZL)",0.0010
2023,725328113,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0
2023,725328113,"kyselina sírová",0
2023,725328113,"oxid uhelnatý (CO)",0.0190
2023,725328113,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0750
2023,725328113,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,725328113,"těkavé organické látky (VOC)",0.0250
2023,725328123,"oxid uhelnatý (CO)",0.4250
2023,725328123,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.74
2023,725350013,"oxid uhelnatý (CO)",0.0390
2023,725350013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.46
2023,725350023,"oxid uhelnatý (CO)",0.0380
2023,725350023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.5120
2023,725350071,"oxid uhelnatý (CO)",0.05
2023,725350071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.29
2023,725350071,"tuhé znečišťující látky (TZL)",0.1960
2023,725350071,"těkavé organické látky (VOC)",2.1640
2023,725350093,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5670
2023,725350123,"oxid uhelnatý (CO)",1.2010
2023,725350123,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9190
2023,725350153,"těkavé organické látky (VOC)",0.0360
2023,725350193,"oxid uhelnatý (CO)",0.0210
2023,725350193,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1170
2023,725350271,"oxid uhelnatý (CO)",0.0040
2023,725350271,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0930
2023,725350371,"oxid uhelnatý (CO)",0.0190
2023,725350371,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6840
2023,725350391,"oxid uhelnatý (CO)",0.0250
2023,725350391,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1460
2023,725350391,"tuhé znečišťující látky (TZL)",0.0050
2023,725350391,"těkavé organické látky (VOC)",5.4040
2023,725350413,"tuhé znečišťující látky (TZL)",0.0020
2023,725490073,"tuhé znečišťující látky (TZL)",0.1350
2023,725490073,"těkavé organické látky (VOC)",0.0190
2023,725490103,"oxid uhelnatý (CO)",0.0060
2023,725490103,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0150
2023,725498101,"oxid uhelnatý (CO)",10.27
2023,725498101,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",10.6150
2023,725498101,"tuhé znečišťující látky (TZL)",0.2990
2023,725498101,"těkavé organické látky (VOC)",8.5470
2023,725530013,"tuhé znečišťující látky (TZL)",0.4570
2023,725640013,"oxid uhelnatý (CO)",0.0020
2023,725640013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.03
2023,725751173,"těkavé organické látky (VOC)",1.14
2023,725860013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0180
2023,725860013,"oxid uhelnatý (CO)",0.1260
2023,725860013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0030
2023,725860013,"tuhé znečišťující látky (TZL)",0.0450
2023,725890781,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0070
2023,725890781,"oxid uhelnatý (CO)",0.4240
2023,725890781,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7760
2023,725890781,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,725890781,"tuhé znečišťující látky (TZL)",0.0550
2023,725890781,"těkavé organické látky (VOC)",3.1330
2023,725980013,"oxid uhelnatý (CO)",1.33
2023,725980013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.5220
2023,725980013,"tuhé znečišťující látky (TZL)",0.0050
2023,725980921,"oxid uhelnatý (CO)",0.0020
2023,725980921,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3850
2023,725980921,"tuhé znečišťující látky (TZL)",0.0210
2023,725980921,"těkavé organické látky (VOC)",0.1680
2023,726030011,"oxid uhelnatý (CO)",0.0310
2023,726030011,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.4990
2023,726030011,"těkavé organické látky (VOC)",2.4670
2023,726110063,"oxid uhelnatý (CO)",0.0620
2023,726110063,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.7470
2023,726110073,"oxid uhelnatý (CO)",0.3740
2023,726110073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6510
2023,726110131,"oxid uhelnatý (CO)",0
2023,726110131,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1660
2023,726170021,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.341648
2023,726170021,"kyanidy",0.003444
2023,726170021,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.8530
2023,726170021,"oxid uhelnatý (CO)",0.0470
2023,726170021,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.83
2023,726170021,"tuhé znečišťující látky (TZL)",1.8350
2023,726170021,"těkavé organické látky (VOC)",1.0720
2023,726170021,"zinek",0.002914
2023,726170021,"šestimocný chrom",0.000282
2023,726340013,"tuhé znečišťující látky (TZL)",2.10
2023,726340061,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.1460
2023,726340061,"oxid uhelnatý (CO)",6.5190
2023,726340061,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.1650
2023,726340061,"sulfan",0.0340
2023,726340061,"tuhé znečišťující látky (TZL)",4.1030
2023,726348091,"tuhé znečišťující látky (TZL)",0.0040
2023,726530013,"oxid uhelnatý (CO)",0.8360
2023,726530013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.06
2023,726530013,"tuhé znečišťující látky (TZL)",0.0530
2023,726580501,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.04
2023,726580501,"oxid uhelnatý (CO)",0.0020
2023,726580501,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0680
2023,726580501,"tuhé znečišťující látky (TZL)",0.0630
2023,726580501,"těkavé organické látky (VOC)",20.4040
2023,726810031,"arsen",0.00024767
2023,726810031,"kadmium",0.0001238780
2023,726810031,"kyselina sírová",0.54329192
2023,726810031,"měď",0.00063086
2023,726810031,"olovo",0.0001943430
2023,726810031,"oxid uhelnatý (CO)",0.0550
2023,726810031,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.5270
2023,726810031,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.6950
2023,726810031,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000001754
2023,726810031,"tuhé znečišťující látky (TZL)",0.6380
2023,726810031,"těkavé organické látky (VOC)",0.6420
2023,726810031,"zinek",0.05835168
2023,726968271,"oxid uhelnatý (CO)",0.0640
2023,726968271,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0550
2023,726968271,"tuhé znečišťující látky (TZL)",0.0710
2023,727020123,"tuhé znečišťující látky (TZL)",2.3480
2023,727020173,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0180
2023,727020173,"oxid uhelnatý (CO)",0.0960
2023,727020173,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.39
2023,727020173,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0030
2023,727020173,"tuhé znečišťující látky (TZL)",0.0060
2023,727020251,"těkavé organické látky (VOC)",0.2460
2023,727020283,"tuhé znečišťující látky (TZL)",5.6790
2023,727020323,"těkavé organické látky (VOC)",0.1480
2023,727020361,"oxid uhelnatý (CO)",0.0230
